timestamp,value,anomalous
1886-08-08,14.671428571428573,False
1886-08-15,15.514285714285714,False
1886-08-22,11.171428571428573,False
1886-08-29,15.585714285714285,False
1886-09-05,16.985714285714288,False
1886-09-12,15.1,False
1886-09-19,20.814285714285713,False
1886-09-26,18.685714285714287,False
1886-10-03,18.985714285714288,False
1886-10-10,18.12857142857143,False
1886-10-17,17.142857142857142,False
1886-10-24,16.82857142857143,False
1886-10-31,18.585714285714285,False
1886-11-07,23.057142857142857,False
1886-11-14,24.328571428571426,False
1886-11-21,20.87142857142857,False
1886-11-28,22.442857142857147,False
1886-12-05,23.62857142857143,False
1886-12-12,18.442857142857143,False
1886-12-19,27.7,False
1886-12-26,22.728571428571428,False
1887-01-02,23.7,False
1887-01-09,31.928571428571427,False
1887-01-16,28.071428571428573,False
1887-01-23,79.62285714285714,True
1887-01-30,23.185714285714287,False
1887-02-06,20.3,False
1887-02-13,34.51428571428571,False
1887-02-20,20.5,False
1887-02-27,27.157142857142855,False
1887-03-06,25.214285714285715,False
1887-03-13,26.014285714285712,False
1887-03-20,22.714285714285715,False
1887-03-27,22.442857142857143,False
1887-04-03,27.514285714285712,False
1887-04-10,23.014285714285712,False
1887-04-17,18.142857142857142,False
1887-04-24,60.87714285714286,True
1887-05-01,19.614285714285717,False
1887-05-08,15.914285714285715,False
1887-05-15,14.142857142857142,False
1887-05-22,14.157142857142857,False
1887-05-29,13.214285714285714,False
1887-06-05,15.614285714285716,False
1887-06-12,11.942857142857141,False
1887-06-19,11.885714285714286,False
1887-06-26,11.242857142857144,False
1887-07-03,11.314285714285715,False
1887-07-10,11.585714285714285,False
1887-07-17,13.271428571428572,False
1887-07-24,13.1,False
1887-07-31,13.12857142857143,False
1887-08-07,11.799999999999999,False
1887-08-14,12.557142857142859,False
1887-08-21,13.871428571428572,False
1887-08-28,17.928571428571427,False
1887-09-04,15.557142857142859,False
1887-09-11,12.9,False
1887-09-18,16.342857142857145,False
1887-09-25,16.5,False
1887-10-02,17.0,False
1887-10-09,18.614285714285717,False
1887-10-16,17.37142857142857,False
1887-10-23,17.74285714285714,False
1887-10-30,19.82857142857143,False
1887-11-06,18.857142857142858,False
1887-11-13,17.271428571428572,False
1887-11-20,17.628571428571426,False
1887-11-27,22.514285714285712,False
1887-12-04,19.17142857142857,False
1887-12-11,26.057142857142857,False
1887-12-18,27.342857142857145,False
1887-12-25,23.542857142857144,False
1888-01-01,25.614285714285717,False
1888-01-08,23.271428571428572,False
1888-01-15,25.714285714285715,False
1888-01-22,21.97142857142857,False
1888-01-29,22.74285714285714,False
1888-02-05,23.571428571428573,False
1888-02-12,26.085714285714285,False
1888-02-19,22.900000000000002,False
1888-02-26,25.914285714285715,False
1888-03-04,20.814285714285713,False
1888-03-11,18.885714285714283,False
1888-03-18,19.514285714285712,False
1888-03-25,22.585714285714285,False
1888-04-01,22.771428571428572,False
1888-04-08,22.928571428571427,False
1888-04-15,18.2,False
1888-04-22,21.228571428571428,False
1888-04-29,21.82857142857143,False
1888-05-06,18.928571428571427,False
1888-05-13,15.042857142857143,False
1888-05-20,16.385714285714286,False
1888-05-27,15.8,False
1888-06-03,14.442857142857141,False
1888-06-10,14.214285714285714,False
1888-06-17,15.342857142857143,False
1888-06-24,12.814285714285715,False
1888-07-01,16.3,False
1888-07-08,14.757142857142856,False
1888-07-15,12.6,False
1888-07-22,12.4,False
1888-07-29,11.514285714285714,False
1888-08-05,11.457142857142857,False
1888-08-12,12.428571428571429,False
1888-08-19,13.6,False
1888-08-26,15.885714285714286,False
1888-09-02,14.757142857142856,False
1888-09-09,13.414285714285715,False
1888-09-16,19.585714285714285,False
1888-09-23,17.8,False
1888-09-30,18.057142857142857,False
1888-10-07,16.97142857142857,False
1888-10-14,22.728571428571428,False
1888-10-21,17.371428571428574,False
1888-10-28,17.742857142857144,False
1888-11-04,21.82857142857143,False
1888-11-11,23.37142857142857,False
1888-11-18,21.8,False
1888-11-25,24.87142857142857,False
1888-12-02,22.47142857142857,False
1888-12-09,25.271428571428572,False
1888-12-16,23.900000000000002,False
1888-12-23,24.428571428571427,False
1888-12-30,28.485714285714288,False
1889-01-06,23.87142857142857,False
1889-01-13,27.914285714285715,False
1889-01-20,23.32857142857143,False
1889-01-27,29.071428571428573,False
1889-02-03,27.228571428571428,False
1889-02-10,20.857142857142858,False
1889-02-17,24.52857142857143,False
1889-02-24,25.58571428571429,False
1889-03-03,21.900000000000002,False
1889-03-10,25.042857142857144,False
1889-03-17,26.528571428571432,False
1889-03-24,20.17142857142857,False
1889-03-31,27.057142857142857,False
1889-04-07,24.842857142857145,False
1889-04-14,17.885714285714286,False
1889-04-21,20.085714285714285,False
1889-04-28,20.357142857142858,False
1889-05-05,20.014285714285712,False
1889-05-12,17.87142857142857,False
1889-05-19,16.385714285714286,False
1889-05-26,14.614285714285714,False
1889-06-02,16.685714285714287,False
1889-06-09,16.4,False
1889-06-16,14.042857142857143,False
1889-06-23,12.971428571428572,False
1889-06-30,11.728571428571428,False
1889-07-07,11.785714285714286,False
1889-07-14,13.271428571428572,False
1889-07-21,12.128571428571428,False
1889-07-28,13.585714285714285,False
1889-08-04,14.014285714285714,False
1889-08-11,15.957142857142857,False
1889-08-18,13.757142857142856,False
1889-08-25,12.171428571428569,False
1889-09-01,15.9,False
1889-09-08,17.47142857142857,False
1889-09-15,14.214285714285714,False
1889-09-22,16.014285714285712,False
1889-09-29,18.314285714285713,False
1889-10-06,19.914285714285715,False
1889-10-13,18.542857142857144,False
1889-10-20,19.37142857142857,False
1889-10-27,21.714285714285715,False
1889-11-03,18.842857142857145,False
1889-11-10,22.457142857142856,False
1889-11-17,22.357142857142858,False
1889-11-24,21.599999999999998,False
1889-12-01,21.7,False
1889-12-08,24.557142857142857,False
1889-12-15,25.599999999999998,False
1889-12-22,21.12857142857143,False
1889-12-29,24.271428571428572,False
1890-01-05,27.371428571428574,False
1890-01-12,23.942857142857143,False
1890-01-19,27.771428571428572,False
1890-01-26,32.785714285714285,False
1890-02-02,30.142857142857142,False
1890-02-09,32.7,False
1890-02-16,23.214285714285715,False
1890-02-23,26.185714285714287,False
1890-03-02,26.928571428571427,False
1890-03-09,30.95714285714286,False
1890-03-16,28.714285714285715,False
1890-03-23,20.042857142857144,False
1890-03-30,21.37142857142857,False
1890-04-06,22.585714285714285,False
1890-04-13,20.042857142857144,False
1890-04-20,21.114285714285717,False
1890-04-27,22.185714285714287,False
1890-05-04,16.785714285714285,False
1890-05-11,17.228571428571428,False
1890-05-18,18.75714285714286,False
1890-05-25,16.3,False
1890-06-01,16.0,False
1890-06-08,16.785714285714285,False
1890-06-15,15.557142857142859,False
1890-06-22,56.35142857142857,True
1890-06-29,13.5,False
1890-07-06,12.62857142857143,False
1890-07-13,11.571428571428571,False
1890-07-20,13.971428571428572,False
1890-07-27,11.985714285714286,False
1890-08-03,12.814285714285715,False
1890-08-10,12.485714285714286,False
1890-08-17,14.228571428571428,False
1890-08-24,14.657142857142857,False
1890-08-31,17.057142857142857,False
1890-09-07,16.47142857142857,False
1890-09-14,17.142857142857142,False
1890-09-21,16.385714285714286,False
1890-09-28,18.614285714285717,False
1890-10-05,18.985714285714288,False
1890-10-12,18.514285714285712,False
1890-10-19,17.657142857142855,False
1890-10-26,17.142857142857142,False
1890-11-02,20.37142857142857,False
1890-11-09,22.414285714285715,False
1890-11-16,17.885714285714286,False
1890-11-23,18.542857142857144,False
1890-11-30,18.657142857142855,False
1890-12-07,24.3,False
1890-12-14,19.728571428571428,False
1890-12-21,21.12857142857143,False
1890-12-28,20.571428571428573,False
1891-01-04,26.099999999999998,False
1891-01-11,24.142857142857142,False
1891-01-18,26.599999999999998,False
1891-01-25,22.557142857142857,False
1891-02-01,22.428571428571427,False
1891-02-08,26.342857142857145,False
1891-02-15,26.342857142857145,False
1891-02-22,24.17142857142857,False
1891-03-01,19.114285714285717,False
1891-03-08,29.071428571428573,False
1891-03-15,22.414285714285715,False
1891-03-22,20.82857142857143,False
1891-03-29,26.657142857142855,False
1891-04-05,21.342857142857145,False
1891-04-12,22.12857142857143,False
1891-04-19,18.271428571428572,False
1891-04-26,17.17142857142857,False
1891-05-03,15.928571428571429,False
1891-05-10,17.414285714285715,False
1891-05-17,16.3,False
1891-05-24,17.5,False
1891-05-31,18.942857142857143,False
1891-06-07,13.314285714285715,False
1891-06-14,13.828571428571427,False
1891-06-21,13.071428571428571,False
1891-06-28,14.171428571428573,False
1891-07-05,13.942857142857145,False
1891-07-12,13.457142857142857,False
1891-07-19,12.285714285714286,False
1891-07-26,13.700000000000001,False
1891-08-02,12.214285714285714,False
1891-08-09,13.471428571428572,False
1891-08-16,15.9,False
1891-08-23,13.228571428571428,False
1891-08-30,16.185714285714287,False
1891-09-06,19.642857142857142,False
1891-09-13,15.571428571428571,False
1891-09-20,15.1,False
1891-09-27,16.614285714285714,False
1891-10-04,21.071428571428573,False
1891-10-11,18.1,False
1891-10-18,14.971428571428573,False
1891-10-25,19.214285714285715,False
1891-11-01,21.25714285714286,False
1891-11-08,19.67142857142857,False
1891-11-15,20.157142857142855,False
1891-11-22,18.928571428571427,False
1891-11-29,23.428571428571427,False
1891-12-06,20.614285714285717,False
1891-12-13,23.385714285714283,False
1891-12-20,20.042857142857144,False
1891-12-27,26.342857142857145,False
1892-01-03,22.228571428571428,False
1892-01-10,25.442857142857143,False
1892-01-17,19.842857142857145,False
1892-01-24,33.128571428571426,False
1892-01-31,20.685714285714287,False
1892-02-07,24.414285714285715,False
1892-02-14,21.32857142857143,False
1892-02-21,28.1,False
1892-02-28,25.185714285714287,False
1892-03-06,25.485714285714288,False
1892-03-13,25.585714285714285,False
1892-03-20,25.557142857142853,False
1892-03-27,25.142857142857142,False
1892-04-03,23.87142857142857,False
1892-04-10,18.714285714285715,False
1892-04-17,17.071428571428573,False
1892-04-24,17.62857142857143,False
1892-05-01,15.742857142857144,False
1892-05-08,14.342857142857143,False
1892-05-15,18.414285714285715,False
1892-05-22,14.4,False
1892-05-29,17.2,False
1892-06-05,14.442857142857141,False
1892-06-12,14.214285714285714,False
1892-06-19,15.1,False
1892-06-26,12.485714285714286,False
1892-07-03,12.257142857142856,False
1892-07-10,12.357142857142858,False
1892-07-17,12.6,False
1892-07-24,12.114285714285714,False
1892-07-31,13.885714285714286,False
1892-08-07,13.671428571428573,False
1892-08-14,13.442857142857141,False
1892-08-21,15.328571428571427,False
1892-08-28,15.485714285714286,False
1892-09-04,16.3,False
1892-09-11,13.914285714285713,False
1892-09-18,15.985714285714286,False
1892-09-25,16.400000000000002,False
1892-10-02,17.228571428571428,False
1892-10-09,18.142857142857142,False
1892-10-16,17.857142857142858,False
1892-10-23,17.3,False
1892-10-30,19.114285714285717,False
1892-11-06,19.985714285714288,False
1892-11-13,18.914285714285715,False
1892-11-20,26.32857142857143,False
1892-11-27,19.771428571428572,False
1892-12-04,20.97142857142857,False
1892-12-11,23.085714285714285,False
1892-12-18,18.428571428571427,False
1892-12-25,25.87142857142857,False
